CustomerKey,First Name,Last Name,Full Name,Age,Gender,DateFirstPurchase,CommuteDistance,Customer City,Customer Country
28084,Cameron,McDonald,Cameron McDonald,47,Male,2013-09-06,1-2 Miles,Berkeley,United States
28085,Jeremiah,Evans,Jeremiah Evans,36,Male,2013-06-02,5-10 Miles,Marysville,United States
28086,Bridget,Anand,Bridget Anand,37,Female,2013-04-08,5-10 Miles,Bellflower,United States
28087,Maria,Simmons,Maria Simmons,37,Female,2013-05-29,1-2 Miles,Bellflower,United States
28088,Marshall,Lal,Marshall Lal,37,Male,2011-03-06,5-10 Miles,Bellflower,United States
28089,Xavier,Campbell,Xavier Campbell,36,Male,2013-09-12,1-2 Miles,Chula Vista,United States
28090,Edward,Walker,Edward Walker,37,Male,2013-04-01,5-10 Miles,Fremont,United States
28091,Valerie,Liang,Valerie Liang,72,Female,2013-11-25,5-10 Miles,Newcastle,Australia
28092,Morgan,Hall,Morgan Hall,37,Female,2011-08-11,1-2 Miles,Haney,Canada
28093,Brad,Kumar,Brad Kumar,38,Male,2013-09-20,1-2 Miles,Bellingham,United States
28094,Melanie,Peterson,Melanie Peterson,37,Female,2013-02-21,5-10 Miles,Lake Oswego,United States
28095,Natalie,Bryant,Natalie Bryant,38,Female,2013-06-27,5-10 Miles,Sedro Woolley,United States
28096,Alexandra,Stewart,Alexandra Stewart,37,Female,2011-03-15,5-10 Miles,Berkeley,United States
28097,Jennifer,Barnes,Jennifer Barnes,37,Female,2011-03-09,5-10 Miles,Chula Vista,United States
28098,Roger,Zhu,Roger Zhu,69,Male,2013-11-11,1-2 Miles,Sunbury,Australia
28099,Jesse,Turner,Jesse Turner,37,Male,2011-03-26,5-10 Miles,Woodland Hills,United States
28100,Kimberly,Gray,Kimberly Gray,37,Female,2013-08-12,0-1 Miles,Woodland Hills,United States
28101,Timothy,Bell,Timothy Bell,38,Male,2013-02-10,1-2 Miles,Port Hammond,Canada
28102,Arturo,Deng,Arturo Deng,68,Male,2013-12-27,5-10 Miles,North Ryde,Australia
28103,Pedro,Martin,Pedro Martin,62,Male,2013-12-12,5-10 Miles,Silverwater,Australia
28104,Hannah,Williams,Hannah Williams,38,Female,2013-11-29,5-10 Miles,Coronado,United States
28105,Hannah,Garcia,Hannah Garcia,38,Female,2013-09-10,1-2 Miles,Downey,United States
28106,Chloe,Williams,Chloe Williams,39,Female,2013-04-15,5-10 Miles,Grossmont,United States
28107,Tara,Simpson,Tara Simpson,66,Female,2013-02-14,5-10 Miles,Geelong,Australia
28108,Roger,Yang,Roger Yang,66,Male,2013-03-07,5-10 Miles,Geelong,Australia
28109,Leonard,Tang,Leonard Tang,66,Male,2013-03-12,1-2 Miles,Geelong,Australia
28110,Cassandra,Sai,Cassandra Sai,65,Female,2013-03-12,5-10 Miles,Newcastle,Australia
28111,Jon,Zhang,Jon Zhang,64,Male,2013-03-27,5-10 Miles,Sydney,Australia
28112,Savannah,Evans,Savannah Evans,35,Female,2011-03-07,5-10 Miles,Downey,United States
28113,Amanda,Powell,Amanda Powell,64,Female,2013-04-18,5-10 Miles,Wollongong,Australia
28114,Jared,Cox,Jared Cox,63,Male,2013-02-25,5-10 Miles,Gold Coast,Australia
28115,Deanna,Jiménez,Deanna Jiménez,63,Female,2013-03-09,5-10 Miles,Caloundra,Australia
28116,Sabrina,Dominguez,Sabrina Dominguez,52,Female,2013-04-23,5-10 Miles,Hawthorne,Australia
28117,Craig,Vazquez,Craig Vazquez,50,Male,2013-04-08,5-10 Miles,Sydney,Australia
28118,Briana,Jiménez,Briana Jiménez,60,Female,2013-12-22,5-10 Miles,Brisbane,Australia
28119,Curtis,Ma,Curtis Ma,55,Male,2013-12-10,5-10 Miles,Milsons Point,Australia
28120,Pedro,Alvarez,Pedro Alvarez,55,Male,2013-12-06,5-10 Miles,St. Leonards,Australia
28121,Julia,Robinson,Julia Robinson,41,Female,2013-11-06,5-10 Miles,Victoria,Canada
28122,Gabriel,King,Gabriel King,41,Male,2013-05-25,1-2 Miles,Redmond,United States
28123,Daisy,Ortega,Daisy Ortega,41,Female,2013-09-28,5-10 Miles,Berkeley,United States
28124,Mackenzie,Kelly,Mackenzie Kelly,41,Female,2013-11-28,5-10 Miles,Daly City,United States
28125,Dalton,Jackson,Dalton Jackson,40,Male,2013-12-13,5-10 Miles,Fremont,United States
28126,Anna,Johnson,Anna Johnson,41,Female,2013-04-09,5-10 Miles,Glendale,United States
28127,Fernando,Price,Fernando Price,41,Male,2013-04-07,5-10 Miles,Santa Cruz,United States
28128,Jeremiah,Lee,Jeremiah Lee,42,Male,2013-12-01,5-10 Miles,El Cajon,United States
28129,Justin,Griffin,Justin Griffin,42,Male,2011-08-13,1-2 Miles,Sooke,Canada
28130,Joshua,Taylor,Joshua Taylor,43,Male,2011-08-14,5-10 Miles,Langley,Canada
28131,Todd,Zhu,Todd Zhu,43,Male,2011-03-04,0-1 Miles,Burbank,United States
28132,Clinton,Romero,Clinton Romero,43,Male,2013-12-05,1-2 Miles,Hervey Bay,Australia
28133,Willie,Huang,Willie Huang,59,Male,2013-11-30,5-10 Miles,Rhodes,Australia
28134,Terrance,Rana,Terrance Rana,59,Male,2013-12-08,1-2 Miles,Lane Cove,Australia
28135,Carla,Madan,Carla Madan,59,Female,2013-12-02,1-2 Miles,Coffs Harbour,Australia
28136,Kelli,Raje,Kelli Raje,59,Female,2013-01-02,5-10 Miles,Darlinghurst,Australia
28137,Kristi,Lopez,Kristi Lopez,46,Female,2013-10-13,0-1 Miles,North Sydney,Australia
28138,Marvin,Ramos,Marvin Ramos,57,Male,2014-01-25,0-1 Miles,South Melbourne,Australia
28139,Carrie,Gutierrez,Carrie Gutierrez,57,Female,2013-09-01,10+ Miles,Melbourne,Australia
28140,Gilbert,Kumar,Gilbert Kumar,52,Male,2013-12-28,2-5 Miles,Rockhampton,Australia
28141,Joseph,Robinson,Joseph Robinson,42,Male,2013-02-22,5-10 Miles,Victoria,Canada
28142,Willie,Lin,Willie Lin,36,Male,2011-03-26,1-2 Miles,Ballard,United States
28143,Samuel,Gonzalez,Samuel Gonzalez,36,Male,2013-03-18,5-10 Miles,Spokane,United States
28144,Noah,Phillips,Noah Phillips,41,Male,2013-07-17,5-10 Miles,Yakima,United States
28145,Brandon,Jones,Brandon Jones,41,Male,2011-03-02,1-2 Miles,Burbank,United States
28146,Gavin,Washington,Gavin Washington,49,Male,2013-07-07,0-1 Miles,Mill Valley,United States
28147,Omar,Black,Omar Black,51,Male,2011-03-30,5-10 Miles,Bellflower,United States
28148,Jon,Zhao,Jon Zhao,46,Male,2011-03-19,5-10 Miles,Bremerton,United States
28149,William,Miller,William Miller,46,Male,2011-03-16,2-5 Miles,Lakewood,United States
28150,Connor,Chen,Connor Chen,51,Male,2011-03-15,0-1 Miles,Lincoln Acres,United States
28151,Katherine,Walker,Katherine Walker,47,Female,2013-06-28,2-5 Miles,Downey,United States
28152,Ian,Rivera,Ian Rivera,47,Male,2011-03-30,2-5 Miles,San Carlos,United States
28153,Mackenzie,Torres,Mackenzie Torres,53,Female,2013-11-03,2-5 Miles,Oak Bay,Canada
28154,Katherine,Patterson,Katherine Patterson,48,Female,2011-03-18,0-1 Miles,Long Beach,United States
28155,Taylor,Watson,Taylor Watson,47,Female,2011-03-23,2-5 Miles,Newport Beach,United States
28156,Gabrielle,Hall,Gabrielle Hall,48,Female,2011-03-01,0-1 Miles,Santa Cruz,United States
28157,Elijah,Edwards,Elijah Edwards,47,Male,2013-09-10,2-5 Miles,Newton,Canada
28158,Clarence,Luo,Clarence Luo,54,Male,2011-03-10,2-5 Miles,Berkeley,United States
28159,Tamara,Yang,Tamara Yang,54,Female,2011-03-16,2-5 Miles,Berkeley,United States
28160,Melanie,Reed,Melanie Reed,53,Female,2013-11-26,0-1 Miles,Langford,Canada
28161,Jessica,Perry,Jessica Perry,37,Female,2011-08-11,0-1 Miles,Newton,Canada
28162,Bruce,Ward,Bruce Ward,54,Male,2011-03-17,0-1 Miles,Grossmont,United States
28163,Rachel,Washington,Rachel Washington,48,Female,2011-03-23,2-5 Miles,Woodburn,United States
28164,Gabrielle,Coleman,Gabrielle Coleman,53,Female,2011-03-14,0-1 Miles,Lakewood,United States
28165,Alexa,Rivera,Alexa Rivera,54,Female,2011-08-12,0-1 Miles,Cliffside,Canada
28166,Cassidy,Coleman,Cassidy Coleman,54,Female,2011-03-20,2-5 Miles,Coronado,United States
28167,Samuel,Hughes,Samuel Hughes,55,Male,2011-03-25,2-5 Miles,Los Angeles,United States
28168,Jacqueline,Ward,Jacqueline Ward,54,Female,2011-03-04,2-5 Miles,Long Beach,United States
28169,Lucas,Blue,Lucas Blue,49,Male,2011-08-14,0-1 Miles,Victoria,Canada
28170,Isabella,Johnson,Isabella Johnson,49,Female,2011-03-18,2-5 Miles,Glendale,United States
28171,Aidan,Henderson,Aidan Henderson,49,Male,2011-03-27,0-1 Miles,Burien,United States
28172,Charles,Moore,Charles Moore,49,Male,2011-03-03,2-5 Miles,Burbank,United States
28173,Timothy,Young,Timothy Young,56,Male,2011-08-26,2-5 Miles,Cliffside,Canada
28174,Marco,Subram,Marco Subram,50,Male,2014-01-15,2-5 Miles,Beaverton,United States
28175,Clifford,Subram,Clifford Subram,56,Male,2013-02-24,2-5 Miles,Beaverton,United States
28176,Natalie,Roberts,Natalie Roberts,49,Female,2011-08-13,0-1 Miles,Newton,Canada
28177,Cameron,Henderson,Cameron Henderson,48,Male,2011-08-22,0-1 Miles,Royal Oak,Canada
28178,Katherine,James,Katherine James,43,Female,2011-08-06,2-5 Miles,Victoria,Canada
28179,Billy,Alvarez,Billy Alvarez,48,Male,2011-03-07,0-1 Miles,Beaverton,United States
28180,Jerry,Chander,Jerry Chander,48,Male,2011-03-19,2-5 Miles,Bellingham,United States
28181,Katherine,Rodriguez,Katherine Rodriguez,45,Female,2011-03-04,2-5 Miles,Lebanon,United States
28182,Fernando,Turner,Fernando Turner,55,Male,2011-03-05,0-1 Miles,Woodland Hills,United States
28183,Nicole,Howard,Nicole Howard,55,Female,2011-03-07,2-5 Miles,Burbank,United States
28184,Madison,Russell,Madison Russell,45,Female,2011-03-22,2-5 Miles,Newport Beach,United States
28185,Eric,Alexander,Eric Alexander,45,Male,2011-03-06,2-5 Miles,Burbank,United States
28186,Jenny,Wagner,Jenny Wagner,56,Female,2011-03-05,0-1 Miles,Beaverton,United States
28187,Aaron,Chen,Aaron Chen,51,Male,2013-07-13,2-5 Miles,Los Angeles,United States
28188,Kayla,Price,Kayla Price,57,Female,2013-12-04,2-5 Miles,Lake Oswego,United States
28189,James,Griffin,James Griffin,51,Male,2013-12-21,0-1 Miles,N. Vancouver,Canada
28190,Kimberly,Cook,Kimberly Cook,51,Female,2011-03-25,2-5 Miles,Redwood City,United States
28191,Mya,Long,Mya Long,57,Female,2011-03-22,2-5 Miles,Burien,United States
28192,Abigail,Sanchez,Abigail Sanchez,51,Female,2013-10-21,10+ Miles,Yakima,United States
28193,Taylor,Davis,Taylor Davis,57,Female,2011-03-06,10+ Miles,Lemon Grove,United States
28194,Lydia,Garcia,Lydia Garcia,57,Female,2011-03-27,0-1 Miles,Beaverton,United States
28195,Kellie,Martin,Kellie Martin,57,Female,2013-12-05,0-1 Miles,Burnaby,Canada
28196,Timothy,Cox,Timothy Cox,58,Male,2011-04-27,0-1 Miles,Salem,United States
28197,Kayla,Rodriguez,Kayla Rodriguez,52,Female,2011-08-11,2-5 Miles,Vancouver,Canada
28198,Jared,Moyer,Jared Moyer,58,Male,2011-08-12,0-1 Miles,Sooke,Canada
28199,Alyssa,Jones,Alyssa Jones,58,Female,2011-04-02,0-1 Miles,San Francisco,United States
28200,Morgan,Henderson,Morgan Henderson,58,Female,2011-04-06,2-5 Miles,Santa Monica,United States
28201,Tyler,Martinez,Tyler Martinez,46,Male,2013-01-19,0-1 Miles,Hervey Bay,Australia
28202,Maria,King,Maria King,47,Female,2012-12-30,0-1 Miles,Bendigo,Australia
28203,Victor,Gomez,Victor Gomez,47,Male,2013-01-05,0-1 Miles,South Melbourne,Australia
28204,Peter,Xu,Peter Xu,41,Male,2012-12-31,2-5 Miles,Wollongong,Australia
28205,Carolyn,Mehta,Carolyn Mehta,48,Female,2013-04-26,0-1 Miles,East Brisbane,Australia
28206,Angelica,Long,Angelica Long,45,Female,2013-01-24,0-1 Miles,Port Macquarie,Australia
28207,Larry,Moreno,Larry Moreno,46,Male,2013-01-05,0-1 Miles,Seaford,Australia
28208,Karen,Sun,Karen Sun,45,Female,2013-02-23,0-1 Miles,Perth,Australia
28209,Krista,Carlson,Krista Carlson,47,Female,2013-04-17,2-5 Miles,Sunbury,Australia
28210,Meghan,Alan,Meghan Alan,48,Female,2013-04-15,2-5 Miles,Lavender Bay,Australia
28211,Randall,Suarez,Randall Suarez,47,Male,2013-04-11,2-5 Miles,Rockhampton,Australia
28212,Melody,Hernandez,Melody Hernandez,42,Female,2013-04-19,2-5 Miles,Cranbourne,Australia
28213,Jared,Morgan,Jared Morgan,42,Male,2013-08-11,10+ Miles,Melbourne,Australia
28214,Hailey,King,Hailey King,42,Female,2013-09-30,10+ Miles,Goulburn,Australia
28215,Priscilla,Shen,Priscilla Shen,48,Female,2013-04-04,0-1 Miles,Warrnambool,Australia
28216,Adrienne,Ramos,Adrienne Ramos,49,Female,2013-03-02,10+ Miles,Silverwater,Australia
28217,Kristy,Carlson,Kristy Carlson,41,Female,2013-02-25,0-1 Miles,Caloundra,Australia
28218,Denise,Arun,Denise Arun,49,Female,2013-09-08,10+ Miles,Malabar,Australia
28219,Chad,Goel,Chad Goel,49,Male,2013-11-24,0-1 Miles,Lavender Bay,Australia
28220,Kelsey,Xu,Kelsey Xu,49,Female,2013-11-16,0-1 Miles,Rockhampton,Australia
28221,Isabella,Rodriguez,Isabella Rodriguez,58,Female,2011-04-15,5-10 Miles,San Gabriel,United States
28222,Eduardo,Lewis,Eduardo Lewis,59,Male,2011-03-31,1-2 Miles,W. Linn,United States
28223,Jessica,Davis,Jessica Davis,53,Female,2011-04-16,5-10 Miles,Downey,United States
28224,Spencer,Henderson,Spencer Henderson,59,Male,2011-04-15,2-5 Miles,Newport Beach,United States
28225,Robert,Ross,Robert Ross,42,Male,2013-07-05,5-10 Miles,San Diego,United States
28226,Sebastian,Ramirez,Sebastian Ramirez,60,Male,2013-02-01,5-10 Miles,Edmonds,United States
28227,Caleb,Wang,Caleb Wang,59,Male,2013-08-27,1-2 Miles,Port Orchard,United States
28228,Gloria,Reed,Gloria Reed,43,Female,2013-09-04,1-2 Miles,Puyallup,United States
28229,Samantha,Wilson,Samantha Wilson,54,Female,2013-08-21,1-2 Miles,Torrance,United States
28230,Stephanie,Morgan,Stephanie Morgan,54,Female,2013-05-23,5-10 Miles,Woodland Hills,United States
28231,James,Powell,James Powell,43,Male,2013-08-10,5-10 Miles,Salem,United States
28232,Gavin,Russell,Gavin Russell,45,Male,2013-07-04,0-1 Miles,Beaverton,United States
28233,Patrick,Richardson,Patrick Richardson,45,Male,2013-05-16,0-1 Miles,Walla Walla,United States
28234,Jack,Nelson,Jack Nelson,51,Male,2011-04-10,2-5 Miles,Bellflower,United States
28235,Cole,Rogers,Cole Rogers,51,Male,2013-03-16,1-2 Miles,Coronado,United States
28236,Isabel,Diaz,Isabel Diaz,45,Female,2013-07-26,1-2 Miles,Daly City,United States
28237,Hailey,Foster,Hailey Foster,51,Female,2013-01-29,2-5 Miles,Downey,United States
28238,Dalton,Flores,Dalton Flores,50,Male,2013-12-29,1-2 Miles,Fremont,United States
28239,Richard,Ramirez,Richard Ramirez,46,Male,2013-03-01,0-1 Miles,Victoria,Canada
28240,Eduardo,Clark,Eduardo Clark,51,Male,2011-04-13,2-5 Miles,Puyallup,United States
28241,Charles,King,Charles King,52,Male,2013-03-06,2-5 Miles,Renton,United States
28242,Madison,Butler,Madison Butler,52,Female,2013-08-13,2-5 Miles,Chula Vista,United States
28243,Marcus,Cook,Marcus Cook,40,Male,2011-04-07,0-1 Miles,Lemon Grove,United States
28244,Samantha,Davis,Samantha Davis,46,Female,2011-04-07,0-1 Miles,Torrance,United States
28245,Gavin,Henderson,Gavin Henderson,60,Male,2014-01-02,2-5 Miles,Haney,Canada
28246,Alexa,Gray,Alexa Gray,54,Female,2011-04-12,0-1 Miles,Corvallis,United States
28247,Jonathan,Adams,Jonathan Adams,59,Male,2011-04-27,5-10 Miles,Lake Oswego,United States
28248,Eric,Scott,Eric Scott,53,Male,2013-02-21,0-1 Miles,Metchosin,Canada
28249,Julia,Carter,Julia Carter,53,Female,2013-10-14,10+ Miles,Milwaukie,United States
28250,Tyrone,Dominguez,Tyrone Dominguez,47,Male,2011-04-09,2-5 Miles,Bellflower,United States
28251,Joe,Rubio,Joe Rubio,53,Male,2013-06-14,2-5 Miles,Beverly Hills,United States
28252,Sydney,Murphy,Sydney Murphy,52,Female,2013-10-19,0-1 Miles,Newport Beach,United States
28253,Jeremiah,Green,Jeremiah Green,47,Male,2013-07-02,0-1 Miles,West Covina,United States
28254,Jacqueline,Brooks,Jacqueline Brooks,48,Female,2013-06-21,0-1 Miles,Sooke,Canada
28255,Robert,Clark,Robert Clark,48,Male,2011-04-29,5-10 Miles,Ballard,United States
28256,Colin,Beck,Colin Beck,53,Male,2013-05-27,5-10 Miles,Beaverton,United States
28257,Zachary,Martin,Zachary Martin,48,Male,2011-04-03,5-10 Miles,Yakima,United States
28258,Destiny,Bryant,Destiny Bryant,53,Female,2014-01-01,2-5 Miles,San Francisco,United States
28259,Samuel,Mitchell,Samuel Mitchell,48,Male,2011-04-08,0-1 Miles,Santa Monica,United States
28260,Hunter,Roberts,Hunter Roberts,54,Male,2013-06-28,2-5 Miles,Haney,Canada
28261,Stephanie,Griffin,Stephanie Griffin,54,Female,2013-10-28,5-10 Miles,Victoria,Canada
28262,Destiny,Diaz,Destiny Diaz,49,Female,2014-01-21,5-10 Miles,Everett,United States
28263,Jonathan,Lee,Jonathan Lee,55,Male,2013-11-19,5-10 Miles,Everett,United States
28264,Nicole,Diaz,Nicole Diaz,54,Female,2011-04-26,1-2 Miles,Kirkland,United States
28265,Shirleen,Travers,Shirleen Travers,54,Male,2013-11-28,5-10 Miles,Salem,United States
28266,Wyatt,Flores,Wyatt Flores,55,Male,2013-04-02,1-2 Miles,Salem,United States
28267,Jordan,Young,Jordan Young,55,Female,2013-02-28,5-10 Miles,Burlingame,United States
28268,Jordan,Campbell,Jordan Campbell,49,Female,2011-04-11,5-10 Miles,Concord,United States
28269,Alexandra,Green,Alexandra Green,55,Female,2013-03-10,2-5 Miles,Glendale,United States
28270,Samuel,Long,Samuel Long,55,Male,2011-04-20,5-10 Miles,Walla Walla,United States
28271,Sean,Gonzalez,Sean Gonzalez,61,Male,2011-04-07,5-10 Miles,Beverly Hills,United States
28272,Hunter,Jai,Hunter Jai,60,Male,2013-11-12,5-10 Miles,Sooke,Canada
28273,Madeline,Mitchell,Madeline Mitchell,60,Female,2011-04-04,10+ Miles,Redwood City,United States
28274,William,Rodriguez,William Rodriguez,56,Male,2013-01-30,5-10 Miles,Burien,United States
28275,Ian,Howard,Ian Howard,62,Male,2013-12-15,1-2 Miles,Burlingame,United States
28276,Christy,Deng,Christy Deng,80,Female,2013-09-12,5-10 Miles,Bellingham,United States
28277,Katrina,Deng,Katrina Deng,81,Female,2014-01-21,5-10 Miles,Bellingham,United States
28278,Jaime,Becker,Jaime Becker,80,Male,2013-05-06,5-10 Miles,Bremerton,United States
28279,Spencer,Simmons,Spencer Simmons,80,Male,2013-05-10,5-10 Miles,Bremerton,United States
28280,Tristan,Powell,Tristan Powell,81,Male,2013-08-26,5-10 Miles,Oregon City,United States
28281,Juan,Cox,Juan Cox,80,Male,2013-04-27,5-10 Miles,Colma,United States
28282,Cindy,Foster,Cindy Foster,79,Female,2013-07-10,5-10 Miles,Salem,United States
28283,Rachel,Long,Rachel Long,50,Female,2013-12-21,1-2 Miles,N. Vancouver,Canada
28284,Bailey,Kelly,Bailey Kelly,56,Female,2013-12-19,5-10 Miles,Royal Oak,Canada
28285,Savannah,King,Savannah King,56,Female,2011-04-08,5-10 Miles,Oregon City,United States
28286,Destiny,Alexander,Destiny Alexander,56,Female,2013-04-25,1-2 Miles,Redmond,United States
28287,Lauren,Bennett,Lauren Bennett,50,Female,2013-04-23,5-10 Miles,Concord,United States
28288,Marco,Srini,Marco Srini,50,Male,2011-04-27,5-10 Miles,Concord,United States
28289,Jack,Gonzales,Jack Gonzales,55,Male,2013-12-16,2-5 Miles,Redwood City,United States
28290,Ian,Brooks,Ian Brooks,62,Male,2013-05-12,1-2 Miles,Cliffside,Canada
28291,David,Miller,David Miller,62,Male,2013-09-14,1-2 Miles,Bremerton,United States
28292,Alexandra,Smith,Alexandra Smith,50,Female,2013-04-29,5-10 Miles,Newton,Canada
28293,Shelby,Cox,Shelby Cox,56,Female,2011-04-26,1-2 Miles,Santa Monica,United States
28294,Alexis,Jenkins,Alexis Jenkins,61,Female,2011-04-26,5-10 Miles,Long Beach,United States
28295,Wyatt,Collins,Wyatt Collins,62,Male,2011-04-26,1-2 Miles,Lebanon,United States
28296,Thomas,Butler,Thomas Butler,57,Male,2011-04-11,1-2 Miles,Berkeley,United States
28297,Gabrielle,Edwards,Gabrielle Edwards,57,Female,2011-04-07,1-2 Miles,Milwaukie,United States
28298,Maria,Edwards,Maria Edwards,62,Female,2011-04-11,5-10 Miles,Lemon Grove,United States
28299,Jonathan,Shan,Jonathan Shan,48,Male,2011-04-15,1-2 Miles,Grossmont,United States
28300,Abigail,Bennett,Abigail Bennett,61,Female,2013-04-11,5-10 Miles,Spokane,United States
28301,Jasmine,Long,Jasmine Long,66,Female,2013-02-07,1-2 Miles,Coronado,United States
28302,Caroline,Hughes,Caroline Hughes,67,Female,2013-03-06,5-10 Miles,Metchosin,Canada
28303,Justin,Lewis,Justin Lewis,46,Male,2013-07-18,5-10 Miles,Warrnambool,Australia
28304,Colleen,Zeng,Colleen Zeng,52,Female,2013-03-07,10+ Miles,South Melbourne,Australia
28305,Patricia,Lopez,Patricia Lopez,51,Female,2013-10-08,10+ Miles,Bendigo,Australia
28306,Elizabeth,Powell,Elizabeth Powell,47,Female,2013-07-30,5-10 Miles,Melton,Australia
28307,Morgan,Gray,Morgan Gray,53,Female,2013-05-05,5-10 Miles,Rockhampton,Australia
28308,Hector,Serrano,Hector Serrano,47,Male,2013-05-03,5-10 Miles,Caloundra,Australia
28309,Julie,Lal,Julie Lal,38,Female,2013-02-20,0-1 Miles,Gold Coast,Australia
28310,Ross,Sanchez,Ross Sanchez,43,Male,2013-11-07,0-1 Miles,Melton,Australia
28311,Terry,Raje,Terry Raje,49,Male,2013-01-28,1-2 Miles,Sydney,Australia
28312,Joy,Jimenez,Joy Jimenez,53,Female,2013-05-13,0-1 Miles,Lavender Bay,Australia
28313,Brett,Perez,Brett Perez,54,Male,2013-05-20,5-10 Miles,Townsville,Australia
28314,Dwayne,Romero,Dwayne Romero,48,Male,2013-05-11,5-10 Miles,Sunbury,Australia
28315,Stacy,Alonso,Stacy Alonso,53,Female,2013-06-09,0-1 Miles,Hawthorne,Australia
28316,Jaime,Martin,Jaime Martin,54,Female,2013-06-01,0-1 Miles,Melbourne,Australia
28317,Ivan,Weber,Ivan Weber,49,Male,2013-06-05,0-1 Miles,Silverwater,Australia
28318,Grace,Lee,Grace Lee,43,Female,2013-06-26,0-1 Miles,Hervey Bay,Australia
28319,Ashlee,She,Ashlee She,45,Female,2013-06-21,0-1 Miles,Lane Cove,Australia
28320,Janet,Navarro,Janet Navarro,55,Female,2013-06-13,5-10 Miles,North Sydney,Australia
28321,Arturo,Wu,Arturo Wu,56,Male,2013-06-26,0-1 Miles,Brisbane,Australia
28322,Willie,Chen,Willie Chen,41,Male,2013-04-04,5-10 Miles,Milsons Point,Australia
28323,Nathan,Moore,Nathan Moore,53,Male,2013-02-14,5-10 Miles,Hobart,Australia
28324,Jésus,Martin,Jésus Martin,53,Male,2013-06-23,5-10 Miles,Darlinghurst,Australia
28325,Drew,Lal,Drew Lal,54,Male,2013-05-30,0-1 Miles,Gold Coast,Australia
28326,Carla,Lopez,Carla Lopez,46,Female,2013-02-13,2-5 Miles,Rockhampton,Australia
28327,Tabitha,Serrano,Tabitha Serrano,53,Female,2013-02-15,0-1 Miles,Cranbourne,Australia
28328,Kyle,Green,Kyle Green,60,Male,2013-12-02,5-10 Miles,Rockhampton,Australia
28329,Marcus,Washington,Marcus Washington,62,Male,2013-09-10,5-10 Miles,Townsville,Australia
28330,Charles,Bailey,Charles Bailey,40,Male,2013-03-22,5-10 Miles,Olympia,United States
